customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,CLV,customer_type
72760434,Andrew Sibal,abajaj@example.net,9.1558E+11,"022, Rana Ganj, Barasat 146414",Kozhikode,330665,07-10-2024,Premium,10,1843.51,18435.1,Regular
86499778,Chakrika Sachar,tejas83@example.net,9.19999E+11,"25, Golla Zila
Adoni-109681",Bhilai,967382,21-09-2023,Regular,18,654.76,11785.68,VIP
41395224,Thomas Sarkar,ywali@example.com,9.1083E+11,"58/93
Dey Path, Korba 451295",Jalna,171941,26-10-2024,Regular,13,358.51,4660.63,VIP
21270783,Aarna Vig,asrivastava@example.com,9.16453E+11,"692
Vala Road
Morena 501812",Bhavnagar,551325,01-05-2023,New,3,1508.8,4526.4,Regular
68939350,Rachita Dhar,nicholas19@example.net,9.19682E+11,"H.No. 89, Sunder Zila
Tadipatri 192695",Machilipatnam,156078,28-04-2023,Premium,17,304.51,5176.67,VIP
14839726,Lohit Lanka,faris19@example.org,9.18537E+11,"72/674
Bhatnagar Marg, Kochi 818898",Mira-Bhayandar,615732,24-01-2024,Regular,10,516.19,5161.9,Regular
38808614,Xavier Shetty,zbandi@example.net,9.1027E+11,"H.No. 13
Agrawal Nagar, Alappuzha-390199",Vijayanagaram,825269,15-06-2023,Premium,10,340.46,3404.6,Regular
44828791,Zansi Panchal,usami@example.com,9.14773E+11,"68/389
Desai Zila, Purnia-820691",Khora,694027,02-06-2023,New,18,1696.98,30545.64,VIP
1603358,Samaksh Randhawa,ubumb@example.com,9.15834E+11,"H.No. 78, Palla
Sultan Pur Majra-672854",Gandhinagar,600850,09-06-2024,Inactive,5,1155.87,5779.35,Regular
31826,Ekiya Pau,fbedi@example.com,9.19364E+11,"H.No. 336
Lad Zila, Hajipur-409871",Chinsurah,201602,29-11-2023,New,18,752.78,13550.04,VIP
191616,Brijesh Tata,yadavipatla@example.org,9.18144E+11,"19/151, Bera Nagar, Surendranagar Dudhrej-068367",Pallavaram,587079,27-04-2023,Regular,4,1053.7,4214.8,Regular
45546750,Mugdha Pandey,panchalharish@example.net,9.16104E+11,"26
Verma Zila
Tenali 461865",Madhyamgram,787740,28-10-2024,Premium,13,1808.6,23511.8,VIP
33675108,Yagnesh Patel,fraja@example.org,9.11694E+11,"H.No. 105
Thaker Road, Kurnool-283377",Jalgaon,128202,03-12-2023,Inactive,20,1281.15,25623,VIP
98896871,Laksh Narula,iverma@example.net,9.12037E+11,"H.No. 523, Sani Path, Rampur 258686",Asansol,479606,06-06-2023,Regular,5,1064.61,5323.05,Regular
644189,Tanay Sahni,janya99@example.org,9.13486E+11,"H.No. 95
Bhasin Path, Raiganj 351412",Bhopal,899027,15-12-2023,Premium,2,793.86,1587.72,Regular
21461764,Nandini Bassi,yahvi51@example.org,9.1491E+11,"H.No. 05, Mohanty Street
Jamalpur 866732",Singrauli,431789,18-04-2023,Premium,15,1689.46,25341.9,VIP
70170606,Edhitha Chhabra,omisha41@example.net,9.10822E+11,"25/21, Parmer Ganj
Madurai-341556",Purnia,264083,11-07-2024,Premium,19,921.51,17508.69,VIP
65782437,Geetika Kara,warda03@example.com,9.1963E+11,"H.No. 81, Nayar Chowk
Adoni-598184",Haldia,643529,12-04-2023,New,4,1215.48,4861.92,Regular
37245065,Ishani Dhillon,abhiramagate@example.net,9.19829E+11,"83, Grover
Raichur 632370",Dibrugarh,796944,21-07-2024,Inactive,16,1556.07,24897.12,VIP
42012717,Edhitha Sahota,georgesami@example.org,9.13021E+11,"04/496
Kala Street, Ghaziabad-646233",Jabalpur,831378,18-08-2023,Regular,10,1030.12,10301.2,Regular
60399360,Gavin Solanki,kuruvillachaman@example.net,9.10146E+11,"336, Nath, Loni-751166",Jamnagar,624598,27-04-2024,Premium,3,1757.64,5272.92,Regular
5140660,Tripti Loke,anika70@example.com,9.16101E+11,"25, Oommen Road, Gandhidham 607310",Akola,164050,18-08-2023,Inactive,17,908.68,15447.56,VIP
40858753,Samaksh Sharma,neel23@example.net,9.16412E+11,"59
Kumar Path, Ajmer 208298",Bharatpur,674980,06-05-2024,Regular,5,1149.5,5747.5,Regular
69219122,Varsha Varughese,inayaswaminathan@example.com,9.17327E+11,"H.No. 39, Bora Street
Bellary-036992",Pimpri-Chinchwad,579100,09-10-2024,Premium,17,1177.34,20014.78,VIP
8967266,Theodore Bhakta,bhaktayochana@example.com,9.1769E+11,"H.No. 90
Naidu Road, Munger 723012",Imphal,58300,01-09-2024,Regular,5,1164.14,5820.7,Regular
27304727,Farhan Patel,daveekavir@example.com,9.12172E+11,"51/41
Arora Path, Gopalpur 325615",Tiruvottiyur,372198,26-03-2024,Regular,8,1675.04,13400.32,Regular
62600289,Tanmayi Zachariah,aishanikata@example.net,9.14705E+11,"88, Chaudhary Zila, Kalyan-Dombivli 682393",Udaipur,72489,20-02-2024,Inactive,10,1326.02,13260.2,Regular
50286371,Jonathan Zachariah,luke39@example.org,9.13065E+11,"H.No. 770
Narasimhan Circle
Ozhukarai 931863",Bangalore,798154,10-01-2024,New,3,280.77,842.31,Regular
43799224,Vasatika Agate,chandrahemangini@example.net,9.19118E+11,"97
Radhakrishnan Chowk, Delhi-697602",Karaikudi,8953,23-06-2024,Regular,9,1566.49,14098.41,Regular
29431960,Jagdish Manda,hredhaan09@example.org,9.14683E+11,"954
Misra Marg
Dhule 966285",Etawah,741828,09-02-2024,Premium,5,1602.35,8011.75,Regular
7076456,Upkaar Munshi,onveer31@example.org,9.14035E+11,"H.No. 90
Prabhu Nagar
Bhiwandi-896778",Ichalkaranji,726872,06-02-2024,Regular,10,469.41,4694.1,Regular
43860025,Nidhi Baria,wwalia@example.org,9.18336E+11,"H.No. 155, Bhargava Chowk, Serampore 694711",Nagpur,394614,20-11-2023,Regular,18,292.92,5272.56,VIP
74833221,Agastya Saran,nde@example.net,9.1732E+11,"43, Mane Circle
Kishanganj-282155",Nashik,247247,28-04-2024,Regular,1,1764.07,1764.07,Regular
13465850,Anmol Koshy,nitesh46@example.org,9.13401E+11,"H.No. 563, Din Ganj, Aligarh-043634",Danapur,441097,26-09-2023,Premium,6,1956.03,11736.18,Regular
46541905,Arunima Rout,jacobthakur@example.org,9.181E+11,"H.No. 10, Swamy Ganj
Unnao 053101",Udaipur,903499,06-02-2024,New,16,922.29,14756.64,VIP
21809858,Ekansh Seshadri,faqid76@example.org,9.15265E+11,"86/52
Kade Street
Pimpri-Chinchwad 444382",Bihar Sharif,146074,06-04-2023,Inactive,9,1343.53,12091.77,Regular
75928073,Harsh Aggarwal,dayamai16@example.com,9.19146E+11,"H.No. 73, Ahuja Marg
Motihari-981926",Udupi,442492,01-08-2023,Inactive,20,1684.84,33696.8,VIP
67538982,Upma Salvi,farhanmishra@example.net,9.15818E+11,"734
Shetty Circle
Amravati-970918",Shivpuri,230324,21-08-2023,Premium,6,1257.71,7546.26,Regular
57505804,Zinal Padmanabhan,yashodharabhat@example.com,9.1968E+11,"71, Yohannan
Shimla 687225",Orai,20322,25-08-2024,New,9,225.87,2032.83,Regular
88775948,Yug Pal,dsankaran@example.com,9.17874E+11,"57/17
Chaudry Path
Karawal Nagar 060987",Nagaon,558701,27-06-2024,New,19,227.1,4314.9,VIP
89704218,Harini Ramakrishnan,dateeiravati@example.org,9.17541E+11,"H.No. 92
Sura Road, Medininagar 243233",Khora,706845,07-10-2023,Premium,11,1029.69,11326.59,VIP
9796585,Damini Jha,bhaktaekanta@example.org,9.19206E+11,"38/33, Wadhwa Marg, Sambhal-817010",Danapur,253065,30-11-2023,Inactive,20,1565.31,31306.2,VIP
1497747,Nachiket Kalla,solankibarkha@example.org,9.17538E+11,"83/053
Deshmukh Road
Amravati-859834",Sangli-Miraj & Kupwad,323849,11-04-2024,Inactive,7,1241.73,8692.11,Regular
29038113,Wridesh Vyas,hamsini20@example.net,9.10174E+11,"H.No. 190, Gandhi Path
Phusro 927759",Kalyan-Dombivli,119441,10-06-2024,New,18,875.32,15755.76,VIP
61182897,Yug Dutt,vamakshi57@example.org,9.17074E+11,"H.No. 03, Shukla Nagar, Kirari Suleman Nagar 188098",Satara,685609,28-03-2023,Regular,15,1261.08,18916.2,VIP
15391556,Ria Pau,oviya43@example.net,9.18896E+11,"51/45
Lanka Path
Panchkula-119503",Nellore,687731,12-10-2023,Inactive,16,762.73,12203.68,VIP
1529180,Darsh Gokhale,randhawaaashi@example.com,9.12845E+11,"406
Chanda Chowk
Jalandhar 950864",Bareilly,516534,07-06-2024,Inactive,5,596.54,2982.7,Regular
32797235,Shravya Chandran,bhargavanicholas@example.com,9.12314E+11,"H.No. 746, Chaudry Marg
Vadodara-727395",Guntakal,417102,29-11-2023,Regular,1,1709.96,1709.96,Regular
78158536,Yatan Gola,tailoraryan@example.org,9.13839E+11,"499
Iyengar Road
Ichalkaranji-651065",Imphal,390560,07-04-2024,Premium,16,705.47,11287.52,VIP
88779806,Ethan Taneja,mohammed37@example.com,9.14425E+11,"828, Sahni Nagar, Tenali-855185",Srinagar,651071,29-07-2023,Regular,11,679,7469,VIP
93018527,Lekha Rout,ibhargava@example.net,9.17786E+11,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,16-05-2024,New,1,913.11,913.11,Regular
52393801,Aarush Roy,hemalkapadia@example.org,9.13858E+11,"411
Nori Zila, Giridih 250229",Ranchi,96858,20-03-2023,New,2,1910.55,3821.1,Regular
70529459,Zayyan Parsa,alexanderbajaj@example.org,9.19342E+11,"84/461, Ahuja Circle, Nadiad-378990",Pondicherry,829855,04-05-2023,Regular,5,203.05,1015.25,Regular
48481702,Dayita Kothari,upadhyaylohit@example.org,9.10286E+11,"14/904, Bal Path
Jehanabad 025610",Shivpuri,351248,15-06-2024,Regular,4,1209.16,4836.64,Regular
15417130,Henry Arora,sanya65@example.com,9.11453E+11,"91/48, Sangha Zila
Srikakulam 495855",Indore,866515,03-03-2024,New,5,1289.29,6446.45,Regular
14705462,Nakul Pal,ydevan@example.net,9.19026E+11,"64
Goyal Nagar
Sonipat-553665",Bahraich,575946,24-09-2023,Premium,2,765.18,1530.36,Regular
14944819,Triya Patla,fradonarayan@example.net,9.14478E+11,"H.No. 214
Barman Road
Mira-Bhayandar-611798",Anand,469217,24-11-2023,Premium,14,1127.8,15789.2,VIP
89028323,Avni Padmanabhan,ekavirbaral@example.net,9.18794E+11,"708
Basak Road, Aurangabad-112247",Lucknow,407239,03-09-2023,Regular,13,1329.47,17283.11,VIP
11775073,Keya Ganesan,shethgagan@example.com,9.12214E+11,"H.No. 074, Suresh Nagar
Sambalpur 952829",Morbi,836825,02-06-2023,Regular,16,212.35,3397.6,VIP
54799731,Rushil Palan,agatemanya@example.org,9.16807E+11,"99/811, Khatri Zila
Bhilwara 448234",Jaipur,387529,10-05-2023,Premium,14,1150.73,16110.22,VIP
93617659,Nikita Ramanathan,arya76@example.net,9.10666E+11,"346
Roy
Hyderabad 233989",Nangloi Jat,190336,21-09-2024,Regular,11,1800.81,19808.91,VIP
45708879,Girindra Majumdar,faraj30@example.net,9.17579E+11,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,11-03-2024,Regular,20,988.63,19772.6,VIP
62807542,Chatura Apte,andrajyoti@example.com,9.14547E+11,"H.No. 48
Manda Zila
Mahbubnagar 841942",Patiala,340166,17-03-2023,Premium,11,524.5,5769.5,VIP
7551173,Chandran Sur,wakeetajohal@example.org,9.18333E+11,"27
Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,27-10-2023,New,11,1197.58,13173.38,VIP
65815155,Amara Palan,diya73@example.org,9.12983E+11,"31, Baral Zila
Katni 084466",Bangalore,760332,10-09-2024,New,10,1963.99,19639.9,Regular
86704661,Kamala Chokshi,turvidas@example.net,9.1101E+11,"09/68, Brahmbhatt Nagar
Davanagere-527950",Kamarhati,812273,16-03-2024,Premium,12,1726.51,20718.12,VIP
57896058,Samuel Gara,kibechandresh@example.com,9.12129E+11,"64/37
Khurana Nagar
Bhiwandi-628111",Begusarai,487693,23-06-2024,Regular,8,982.05,7856.4,Regular
85519349,Harshil Kari,dayalguneet@example.org,9.1933E+11,"69/70
Buch Marg
Bareilly 336418",Anand,99406,07-12-2023,New,8,336.36,2690.88,Regular
66308810,Utkarsh Ramaswamy,chadharajata@example.org,9.18783E+11,"H.No. 20
Dugar Circle
Bardhaman 787914",Sangli-Miraj & Kupwad,851715,27-05-2024,Premium,18,1746.8,31442.4,VIP
13130974,Divya Garde,varkeyridhi@example.org,9.1384E+11,"48/269
Wagle Path
Vellore-094099",Eluru,572919,31-07-2024,Inactive,6,898.76,5392.56,Regular
8632679,Ayaan Bal,baladhruv@example.net,9.18606E+11,"25
Baria Marg
Nizamabad 219786",North Dumdum,972354,20-07-2023,Regular,16,1201.21,19219.36,VIP
91072336,Tristan Parmer,abhakhare@example.net,9.15925E+11,"85/835, Muni Ganj, Jehanabad-068341",Jaunpur,377289,07-06-2023,Premium,3,205.59,616.77,Regular
24633671,Manan Buch,vsekhon@example.net,9.1134E+11,"52
Puri Nagar
Lucknow-744371",Karnal,99625,21-09-2024,New,12,1112.03,13344.36,VIP
78254569,Theodore Sathe,nathanielgaba@example.net,9.17995E+11,"59
Oommen
Faridabad 412726",Kalyan-Dombivli,427888,30-11-2023,Regular,8,1559.18,12473.44,Regular
60698094,Matthew Bhatti,wazir62@example.org,9.1613E+11,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,16-05-2024,New,2,1894.4,3788.8,Regular
84257716,Yauvani Rajan,kgoda@example.net,9.15712E+11,"H.No. 029
Malhotra Ganj, Proddatur 181376",Hazaribagh,653569,22-03-2023,New,6,1144.61,6867.66,Regular
84929351,Charvi Kala,geetika61@example.com,9.17266E+11,"H.No. 643
Hayer Road, Saharanpur 338478",Gandhinagar,169345,07-12-2023,Regular,14,1662.37,23273.18,VIP
48160359,Zehaan Sundaram,vparsa@example.com,9.14951E+11,"973
Bera Street, Morbi 708221",Karaikudi,324202,28-03-2024,Premium,8,1485.09,11880.72,Regular
51031122,Netra Kashyap,balanwazir@example.net,9.16852E+11,"H.No. 50
Venkataraman Ganj
Ongole-304771",Dehradun,437180,12-09-2023,Regular,20,363.61,7272.2,VIP
3844290,Yashawini Thaman,kohliwyatt@example.com,9.15486E+11,"H.No. 37, Patla Circle
Madurai 325088",Berhampore,88516,29-10-2023,Inactive,2,301.73,603.46,Regular
71643758,Lucky Kapoor,thakkarlavanya@example.org,9.17216E+11,"869, Ganesh Marg
Kota-097284",Kottayam,445878,16-09-2024,Inactive,7,780.2,5461.4,Regular
49258916,Zehaan Thakur,yash08@example.com,9.16815E+11,"42, Mittal Marg
Raiganj-402582",Jaipur,153207,02-04-2024,Inactive,16,997.43,15958.88,VIP
60379302,Raksha Chand,bchar@example.net,9.10355E+11,"772, Master Nagar, Belgaum 984907",Patiala,998032,14-07-2023,New,7,536.98,3758.86,Regular
88873916,Daniel Reddy,urmi43@example.net,9.11623E+11,"H.No. 63, Sastry Path, Jalgaon 107058",Tirupati,230835,21-09-2023,New,16,1390.49,22247.84,VIP
65559853,Yahvi Bali,tthakur@example.com,9.10816E+11,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,03-05-2024,Regular,17,1734.36,29484.12,VIP
88046313,Lila Dube,parth32@example.org,9.10875E+11,"33/958
Keer Chowk, South Dumdum-867934",Thane,47308,29-05-2023,Premium,6,726.67,4360.02,Regular
76987910,Oeshi Kannan,manderowen@example.com,9.10479E+11,"35
Lad Road, Tenali 343537",Shahjahanpur,847001,08-03-2024,Inactive,5,728.54,3642.7,Regular
20517871,Lavanya Natt,wbhakta@example.org,9.12432E+11,"H.No. 74, Sagar Chowk, Ambala 375071",Imphal,796497,06-07-2023,Premium,4,418.15,1672.6,Regular
26227445,Krishna Warrior,ishakara@example.com,9.13316E+11,"H.No. 406
Batta Circle, Bikaner-296769",Ghaziabad,632750,07-09-2024,Regular,1,1030.06,1030.06,Regular
42272393,Anya Parmer,dhillonwyatt@example.com,9.17094E+11,"81
Srivastava Street, Vellore 246419",Moradabad,915410,21-09-2023,New,7,1090.31,7632.17,Regular
12574626,Nitesh Joshi,cborra@example.net,9.18383E+11,"393
Narasimhan Chowk
Satara 333915",Amritsar,409487,02-05-2024,Inactive,18,852.27,15340.86,VIP
63349378,William Sangha,aradhanahalder@example.com,9.18598E+11,"13/269
Mohanty Marg, Amaravati 212523",Mango,965143,01-08-2024,Regular,14,1487.94,20831.16,VIP
88045094,Yuvraj Memon,tanveerben@example.com,9.1981E+11,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,16-12-2023,Premium,4,690.13,2760.52,Regular
61226835,Owen Soni,varsha95@example.net,9.13868E+11,"56
Peri Chowk, Dharmavaram 677538",Kishanganj,458894,24-07-2023,Premium,18,1491.21,26841.78,VIP
82585664,Turvi Parmar,ekanshdevan@example.org,9.16795E+11,"02/13
Kalla Zila, Rajahmundry 478484",Ludhiana,678835,30-10-2023,Regular,14,1511.43,21160.02,VIP
69762479,Joshua Banerjee,rohan04@example.org,9.1979E+11,"H.No. 52
Ramaswamy Chowk
Madhyamgram 745891",Jamalpur,666332,25-03-2024,New,19,1766.61,33565.59,VIP
93675757,Geetika Mander,cgole@example.com,9.18688E+11,"78/349, Som Path
Eluru 767399",Noida,264344,28-11-2023,Regular,10,665.46,6654.6,Regular
5009458,Yasti Choudhary,diyabal@example.com,9.12821E+11,"H.No. 14
Yogi Marg, Noida-862686",Thiruvananthapuram,525644,17-08-2023,Inactive,7,1712.14,11984.98,Regular
59545278,Yagnesh Randhawa,chahalaarav@example.org,9.19374E+11,"H.No. 56, Nigam Ganj
Panipat 241216",Yamunanagar,270678,28-10-2024,New,16,430.08,6881.28,VIP
59619739,Charan Ramanathan,aryadayal@example.org,9.17146E+11,"28/03, Tiwari Chowk
Arrah 002279",Delhi,105428,12-11-2023,New,12,871.39,10456.68,VIP
9097480,Hamsini Verma,vartyekiya@example.org,9.14481E+11,"H.No. 67, Salvi Nagar
Ulhasnagar 922156",Bihar Sharif,207496,21-12-2023,Premium,18,307.65,5537.7,VIP
56195475,Falguni Date,sharmaaradhana@example.com,9.13327E+11,"94
Venkataraman Ganj, Patiala-174200",Ahmedabad,31357,25-06-2024,Regular,18,1149.91,20698.38,VIP
45052594,Harish Venkatesh,hiteshlanka@example.com,9.13326E+11,"46/45
Banik Marg, Madurai-527305",Aligarh,740540,03-06-2024,New,19,859.59,16332.21,VIP
24517523,Mohini Pillai,edyal@example.com,9.10303E+11,"669
Vala, Tiruppur-864320",Tirunelveli,786498,12-11-2023,Premium,14,361.29,5058.06,VIP
97111069,Megha Hora,inaya49@example.com,9.1855E+11,"839, Bhatti Ganj, Saharanpur 068437",North Dumdum,143574,16-02-2024,Inactive,10,1898.27,18982.7,Regular
88299992,Laban Bandi,ikrish@example.org,9.16044E+11,"56/317, Sanghvi
Unnao 580760",Firozabad,943812,17-05-2024,Premium,6,1524.68,9148.08,Regular
60757351,Naksh Sule,frederickkunda@example.org,9.15064E+11,"994, Ramanathan Chowk, Davanagere 176352",Salem,411662,15-05-2024,Premium,3,1099.62,3298.86,Regular
14161586,Aachal Nazareth,aadhya71@example.org,9.19347E+11,"903
Bajaj Chowk, Jaunpur-242237",Bettiah,585408,14-06-2023,Premium,11,353.97,3893.67,VIP
35133191,Ojasvi Sha,vrittinanda@example.org,9.13576E+11,"09/440, Chandra Ganj
Bhalswa Jahangir Pur 958886",Loni,791176,22-10-2024,Regular,14,406.21,5686.94,VIP
56480776,Matthew Parsa,sagate@example.com,9.14678E+11,"41/331
Manne Zila
Jamalpur-589262",Udaipur,573808,17-03-2024,Regular,8,1401.79,11214.32,Regular
31000129,Lohit Kaur,siddharth81@example.net,9.13243E+11,"448, Rajagopal Ganj
Bhubaneswar-587599",Raichur,396599,29-03-2024,Premium,18,1120.64,20171.52,VIP
18113428,Dominic Goda,tagarwal@example.net,9.1843E+11,"H.No. 104
Morar Zila
Rajpur Sonarpur 068813",Rajkot,803574,15-09-2023,Regular,7,255.73,1790.11,Regular
56250563,Anthony Tara,tnagarajan@example.com,9.112E+11,"H.No. 220, Brahmbhatt Marg, Gulbarga-331993",Jabalpur,202458,02-09-2023,Premium,20,733.3,14666,VIP
96253172,Zarna Mammen,patilnachiket@example.com,9.19988E+11,"357, Chaudhry Chowk
Danapur-617891",Berhampur,238657,08-08-2023,Inactive,1,475.19,475.19,Regular
83023956,Lopa Kalita,qbehl@example.org,9.12642E+11,"33, Narasimhan Marg
Bhiwandi 462997",Nanded,313936,01-09-2023,Regular,12,1551.29,18615.48,VIP
19080489,Reva Sha,zchad@example.com,9.16133E+11,"70/24
Dhaliwal Zila, Faridabad 141190",Jalandhar,236035,30-03-2023,Regular,9,578.21,5203.89,Regular
899941,Lopa Venkataraman,gavinchoudhary@example.org,9.19236E+11,"H.No. 780, Oommen Chowk
Satna 564861",Sambhal,12225,25-06-2024,Premium,18,1202.35,21642.3,VIP
51014003,Matthew Swaminathan,sanayathakur@example.net,9.17181E+11,"40
Misra Chowk
Khora -190990",Giridih,37529,16-12-2023,Regular,14,393.06,5502.84,VIP
55971849,Orinder Joshi,anamikasuri@example.org,9.10114E+11,"962, Ganesh Nagar, Kota-336060",Rewa,920798,05-04-2024,Regular,3,490.69,1472.07,Regular
45314389,Amaira Subramanian,mandatanveer@example.org,9.19945E+11,"44/036, Peri Marg
Shivpuri 138223",Ajmer,266618,26-03-2023,New,17,939.35,15968.95,VIP
65426878,Frado Warrior,lekhagoyal@example.com,9.1032E+11,"H.No. 703, Tiwari Chowk
Pune-712696",Nagpur,585704,04-04-2023,Regular,11,1879.31,20672.41,VIP
8651281,Jonathan Seshadri,chaudharyonveer@example.com,9.1242E+11,"50/38
Parekh Nagar, Secunderabad 882117",Ranchi,173317,20-10-2024,Premium,14,1516.13,21225.82,VIP
69353754,Brijesh Choudhary,aishanishanker@example.com,9.17679E+11,"47/829, Sura Zila
Shimla 071733",Medininagar,818142,24-01-2024,Premium,8,1154.09,9232.72,Regular
84119685,Harish Aurora,csem@example.com,9.12005E+11,"75/48, Sachdeva Ganj, Maheshtala-830521",Sambhal,487548,09-06-2023,Inactive,4,1623.47,6493.88,Regular
60656482,Rajata Purohit,jack16@example.net,9.15477E+11,"23/797, Mammen Zila, Hazaribagh 152040",Haldia,745064,31-10-2023,Inactive,12,627.69,7532.28,VIP
54952806,Manya Kohli,vchatterjee@example.net,9.13672E+11,"89/53, Vyas Zila
Madhyamgram 137643",Coimbatore,592310,04-05-2023,Regular,1,1142.91,1142.91,Regular
58644651,Gaurangi Vala,mohantyidika@example.net,9.10246E+11,"69, Nayak Path
Thanjavur-153372",Secunderabad,274378,10-05-2024,New,13,646.92,8409.96,VIP
35690581,Sachi Jani,janyabadami@example.com,9.10791E+11,"H.No. 08, Setty, Raipur 629247",Gorakhpur,538003,12-04-2023,Inactive,15,1603.16,24047.4,VIP
80850753,Gautami Rai,anirudh54@example.com,9.10381E+11,"83/135
Balan Path, Hyderabad 383012",Thane,717111,15-12-2023,Premium,6,1695.68,10174.08,Regular
29653387,Aradhana Rout,fitannadig@example.net,9.19576E+11,"H.No. 02
Dutt Road
Davanagere-916145",Malda,599799,26-04-2024,New,12,519.73,6236.76,VIP
47295676,Neel Sandhu,kadelopa@example.net,9.12373E+11,"91, Gulati Street
Ghaziabad-764436",Bhopal,468224,02-06-2024,New,2,1758.3,3516.6,Regular
30900441,Omaja Misra,badamiaarnav@example.org,9.12016E+11,"H.No. 451, Bahri Marg
Bijapur-550836",Khora,130415,25-07-2024,New,18,1509.24,27166.32,VIP
43980719,Unni Pillai,advayamble@example.org,9.17195E+11,"22/693, Chopra Marg
Ludhiana 100252",Kalyan-Dombivli,919813,04-03-2024,New,13,785.19,10207.47,VIP
96001315,Jhalak Naidu,charles11@example.net,9.1504E+11,"47/342, Bahl, Pune-221043",Bihar Sharif,429696,15-02-2024,Inactive,19,1628.45,30940.55,VIP
5716817,Xalak Master,pandeyadvik@example.com,9.10206E+11,"H.No. 47
Saran Ganj
Shimoga-583550",Aurangabad,378247,11-03-2024,Inactive,3,1607.05,4821.15,Regular
33658749,Anjali Varty,bedidalbir@example.org,9.1859E+11,"H.No. 37
Wagle Marg
Bongaigaon 438069",Ahmednagar,877365,11-03-2024,Inactive,6,547.78,3286.68,Regular
63661771,Peter Mitra,ilad@example.net,9.17573E+11,"99/47
Bandi Road, Baranagar 694613",Karnal,497779,29-12-2023,Inactive,13,1536.01,19968.13,VIP
71767248,Shivani Khurana,nazarethraagini@example.net,9.18037E+11,"15/73
Bail Path, Hapur 816836",Jalandhar,966465,01-11-2024,New,4,719.47,2877.88,Regular
72675976,Kavya Pingle,sodhiadvaith@example.org,9.15716E+11,"48
Oak Nagar, Ambattur 725012",Bhusawal,99296,15-07-2024,Premium,14,710.18,9942.52,VIP
81994445,Imaran Jha,maanav88@example.net,9.1869E+11,"H.No. 088, Lad Circle
Rohtak-890599",Kalyan-Dombivli,976412,01-08-2024,Premium,2,1391.12,2782.24,Regular
54145987,Rushil Yadav,ethakkar@example.com,9.19425E+11,"86/834
Kant Circle
Ludhiana 777242",Agartala,697253,03-10-2023,Premium,6,899.69,5398.14,Regular
16485871,Chaman Kota,pillaijanaki@example.org,9.11151E+11,"90/64
Sibal Chowk, Saharsa-081703",Salem,105468,25-06-2024,Premium,6,1805.76,10834.56,Regular
43243913,Rushil Iyer,zkrishnan@example.net,9.16784E+11,"68
Deep Road, Bhilai 520000",Jehanabad,602923,11-05-2024,Regular,4,1897.16,7588.64,Regular
19741509,Michael Vohra,choudhuryalka@example.org,9.1111E+11,"88/20, Manne Path
Arrah 855340",Vellore,19974,11-03-2024,Regular,3,949.01,2847.03,Regular
98540377,Brinda Datta,nidra84@example.net,9.18292E+11,"43, Palan Marg
Vasai-Virar 928946",Unnao,713632,15-09-2023,Regular,16,525.07,8401.12,VIP
88843865,Mitesh Chaudry,jkalla@example.com,9.13963E+11,"49, Sehgal Road, North Dumdum 478645",Srinagar,281457,01-10-2023,Regular,19,1230.62,23381.78,VIP
50045027,Yashvi Bajaj,yoshitanarang@example.org,9.18339E+11,"69/68, Dube Path
Agartala-951262",Sagar,679096,06-07-2023,Regular,7,1570.95,10996.65,Regular
59840071,Vihaan Chokshi,fiyaz21@example.net,9.12497E+11,"49/74
Vora Circle
Pondicherry-613521",Deoghar,628916,06-06-2023,Inactive,19,1796.24,34128.56,VIP
51547198,Kashvi Date,saksham00@example.org,9.15491E+11,"046
Minhas, Gurgaon 806600",Agartala,730715,04-08-2024,Premium,19,750.81,14265.39,VIP
53624677,Varenya Ganesh,beraaarav@example.org,9.14261E+11,"H.No. 629
Shroff Nagar
Lucknow 170677",Udaipur,488900,21-12-2023,New,10,332.4,3324,Regular
93122847,Nachiket Sangha,ssabharwal@example.org,9.18978E+11,"748
Kadakia Road
Thiruvananthapuram-244661",Ludhiana,537237,15-09-2024,Regular,12,1886.44,22637.28,VIP
62971413,Baljiwan Agrawal,zayanmenon@example.org,9.1632E+11,"145
Roy Ganj
Madhyamgram 070455",Amritsar,853732,02-10-2023,Inactive,18,835.09,15031.62,VIP
73933840,Amara Gill,radhachand@example.net,9.19395E+11,"39/48
Bhatt Marg
Maheshtala-742358",Raiganj,664697,12-03-2024,Regular,10,1339.52,13395.2,Regular
80759416,Pavani Prabhakar,borratarak@example.com,9.19907E+11,"22/739
Vohra Road
Durg-638372",Junagadh,680825,11-02-2024,Premium,5,1637.85,8189.25,Regular
96042320,Jagdish Ray,jgoda@example.com,9.16235E+11,"33, Pant Circle, Hospet-853723",Nagaon,698003,02-12-2023,New,20,1164.38,23287.6,VIP
